date,province,rainfall_mm,water_level_m,temperature_c,humidity_percent,is_flood
2020-01-14,Nakhon Si Thammarat,8.74,6.72,25,78,0
2020-01-14,Nakhon Ratchasima,1.81,5.64,32,81,0
2020-01-14,Pathum Thani,16.31,6.0,33,88,0
2020-01-14,Sukhothai,18.59,3.86,35,91,0
2020-01-14,Ayutthaya,17.82,5.98,34,66,0
2020-01-14,Ayutthaya,19.07,6.28,30,85,0
2020-01-14,Nan,3.44,6.47,28,74,0
2020-01-14,Pathum Thani,18.0,5.56,28,94,0
2020-01-14,Songkhla,0.1,5.16,25,75,0
2020-01-14,Nan,1.73,5.37,30,77,0
2020-01-14,Nan,16.77,5.89,30,87,0
2020-01-14,Nakhon Sawan,10.26,3.78,30,87,0
2020-01-14,Pathum Thani,10.21,4.81,29,66,0
2020-01-14,Chiang Mai,17.03,5.52,33,90,0
2020-01-14,Surat Thani,4.5,3.98,33,67,0
2020-01-14,Surat Thani,7.54,4.84,37,60,0
2020-01-14,Pathum Thani,7.37,8.68,36,65,0
2020-01-14,Chiang Rai,0.43,4.51,31,61,0
2020-01-14,Ubon Ratchathani,9.25,5.32,36,92,0
2020-01-14,Surat Thani,5.89,4.49,32,60,0
2020-01-14,Chiang Mai,1.06,4.28,35,66,0
2020-01-14,Songkhla,19.35,6.94,27,64,0
2020-01-14,Nakhon Si Thammarat,5.42,6.08,26,70,0
2020-01-14,Khon Kaen,3.9,7.12,35,77,0
2020-01-14,Songkhla,7.44,3.6,26,75,0
2020-01-14,Bangkok,16.32,6.93,36,74,0
2020-01-14,Khon Kaen,16.96,6.1,31,60,0
2020-01-14,Sukhothai,8.14,5.93,28,72,0
2020-01-14,Sukhothai,2.77,4.61,26,88,0
2020-01-14,Nan,4.72,5.22,36,75,0
2020-01-14,Phrae,3.2,5.64,27,62,0
2020-01-14,Nakhon Si Thammarat,14.35,7.95,29,88,0
2020-01-14,Nakhon Ratchasima,5.62,4.87,26,73,0
2020-01-14,Nakhon Si Thammarat,8.06,5.32,26,69,0
2020-01-14,Nakhon Sawan,15.28,4.7,31,92,0
2020-01-14,Chiang Mai,2.83,4.67,26,83,0
2020-01-14,Nakhon Sawan,2.54,6.48,36,63,0
2020-01-14,Sukhothai,7.93,5.26,34,81,0
2020-01-14,Songkhla,16.26,6.67,31,78,0
2020-01-14,Nakhon Si Thammarat,17.58,5.01,30,60,0
2020-01-14,Sukhothai,19.33,6.69,36,84,0
2020-01-14,Sukhothai,18.58,7.75,29,80,0
2020-01-14,Sukhothai,4.41,4.23,34,81,0
2020-01-14,Chiang Rai,13.5,4.97,34,80,0
2020-01-14,Pathum Thani,1.69,4.74,37,76,0
2020-01-14,Sukhothai,4.57,4.64,30,91,0
2020-01-14,Nakhon Ratchasima,11.75,5.89,27,63,0
2020-01-14,Ayutthaya,6.43,4.2,31,76,0
2020-01-14,Ubon Ratchathani,0.77,3.1,37,76,0
2020-01-14,Ayutthaya,17.64,6.02,33,89,0
2020-01-14,Nan,18.8,6.46,34,91,0
2020-01-14,Chiang Mai,9.23,6.15,34,67,0
2020-01-14,Ubon Ratchathani,11.83,5.16,31,69,0
2020-01-14,Bangkok,8.14,6.35,29,88,0
2020-01-14,Surat Thani,4.01,5.97,32,88,0
2020-01-14,Songkhla,3.93,4.8,35,65,0
2020-01-14,Sukhothai,14.99,6.61,27,87,0
2020-01-14,Chiang Rai,17.79,6.53,29,70,0
2020-01-14,Nakhon Si Thammarat,16.49,5.07,28,79,0
2020-01-14,Nan,9.82,5.98,31,71,0
2020-01-14,Nakhon Si Thammarat,3.2,5.49,31,72,0
2020-01-14,Bangkok,10.32,5.24,30,64,0
2020-01-14,Sukhothai,16.79,6.51,32,93,0
2020-01-14,Sukhothai,19.89,5.46,33,60,0
2020-01-14,Sukhothai,19.86,6.87,37,76,0
2020-01-14,Khon Kaen,13.16,6.51,35,61,0
2020-01-14,Nan,4.06,2.73,27,71,0
2020-01-14,Pathum Thani,16.78,7.08,35,65,0
2020-01-14,Surat Thani,11.67,5.26,34,65,0
2020-01-14,Phrae,19.42,6.1,27,89,0
2020-01-14,Surat Thani,9.46,4.69,35,86,0
2020-01-14,Nan,16.86,6.14,30,89,0
2020-01-14,Nan,15.49,4.34,30,87,0
2020-01-14,Sukhothai,1.54,5.25,31,83,0
2020-01-14,Sukhothai,4.64,4.33,28,84,0
2020-01-14,Pathum Thani,15.54,4.27,34,76,0
2020-01-14,Nakhon Si Thammarat,6.15,5.38,28,89,0
2020-01-14,Phrae,9.94,5.72,33,71,0
2020-01-14,Phrae,1.73,3.46,28,63,0
2020-01-14,Pathum Thani,3.91,5.17,30,76,0
2020-01-14,Sukhothai,17.55,7.36,27,83,0
2020-01-14,Ayutthaya,3.75,6.19,34,90,0
2020-01-14,Songkhla,0.92,5.43,37,77,0
2020-01-14,Pathum Thani,16.56,5.65,37,90,0
2020-01-14,Nakhon Sawan,1.15,4.8,34,73,0
2020-01-14,Chiang Mai,5.46,5.35,31,78,0
2020-01-14,Nan,2.35,5.11,35,80,0
2020-01-14,Surat Thani,2.45,5.3,36,70,0
2020-01-14,Phrae,17.66,4.29,36,94,0
2020-01-14,Sukhothai,9.44,5.55,33,67,0
2020-01-14,Sukhothai,4.96,4.78,33,84,0
2020-01-14,Bangkok,16.16,6.07,26,89,0
2020-01-14,Chiang Rai,19.95,6.27,27,76,0
2020-01-14,Phrae,4.81,5.83,32,66,0
2020-01-14,Nan,8.06,4.89,35,86,0
2020-01-14,Nan,12.9,5.61,28,89,0
2020-01-14,Sukhothai,4.8,4.81,26,60,0
2020-01-14,Nakhon Sawan,12.44,5.76,33,93,0
2020-01-14,Songkhla,0.21,6.22,36,85,0
2020-01-14,Surat Thani,14.09,5.71,26,86,0
2020-01-14,Ayutthaya,14.43,5.73,31,78,0
2020-01-14,Chiang Rai,17.3,7.89,27,86,0
2020-01-14,Nan,14.95,5.22,37,65,0
2020-01-14,Chiang Mai,6.18,5.49,35,88,0
2020-01-14,Khon Kaen,1.82,4.38,31,74,0
2020-01-14,Nakhon Si Thammarat,18.29,5.76,35,77,0
2020-01-14,Nakhon Si Thammarat,9.93,4.85,25,90,0
2020-01-14,Songkhla,17.34,4.68,29,69,0
2020-01-14,Songkhla,4.81,4.67,32,72,0
2020-01-14,Nakhon Si Thammarat,9.56,5.88,35,79,0
2020-01-14,Surat Thani,12.54,5.93,37,88,0
2020-01-14,Ubon Ratchathani,8.31,5.73,35,70,0
2020-01-14,Khon Kaen,2.13,4.3,34,80,0
2020-01-14,Chiang Mai,3.24,3.78,27,75,0
2020-01-14,Khon Kaen,5.71,6.31,29,75,0
2020-01-14,Bangkok,8.13,5.03,31,66,0
2020-01-14,Nan,0.96,4.47,29,76,0
2020-01-14,Nakhon Ratchasima,14.85,6.05,30,94,0
2020-01-14,Chiang Mai,14.75,5.46,25,76,0
2020-01-14,Sukhothai,4.88,6.28,32,88,0
2020-01-14,Chiang Rai,5.77,5.24,31,78,0
2020-01-14,Nakhon Ratchasima,15.15,5.19,31,80,0
2020-01-14,Surat Thani,6.44,5.11,31,90,0
2020-01-14,Songkhla,16.22,6.23,37,81,0
2020-01-14,Surat Thani,9.41,5.99,29,73,0
2020-01-14,Nan,18.15,6.17,32,67,0
2020-01-14,Chiang Mai,16.24,5.71,27,85,0
2020-01-14,Nakhon Sawan,16.81,6.07,30,81,0
2020-01-14,Nakhon Ratchasima,8.43,8.1,30,60,0
2020-01-14,Nakhon Si Thammarat,6.66,4.84,29,72,0
2020-01-14,Nakhon Si Thammarat,5.68,5.72,27,64,0
2020-01-14,Chiang Rai,4.38,4.13,28,68,0
2020-01-14,Khon Kaen,2.45,4.11,33,87,0
2020-01-14,Bangkok,16.68,6.94,27,65,0
2020-01-14,Ayutthaya,11.56,4.68,26,65,0
2020-01-14,Bangkok,2.75,5.67,36,70,0
2020-01-14,Nakhon Ratchasima,12.66,5.78,36,62,0
2020-01-14,Nakhon Si Thammarat,11.13,5.9,35,65,0
2020-01-14,Nakhon Ratchasima,14.6,5.23,29,90,0
2020-01-14,Pathum Thani,6.11,4.86,31,86,0
2020-01-14,Ayutthaya,10.27,5.34,30,91,0
2020-01-14,Surat Thani,4.18,4.2,33,94,0
2020-01-14,Phrae,14.43,5.89,31,73,0
2020-01-14,Khon Kaen,13.6,6.1,26,74,0
2020-01-14,Ubon Ratchathani,3.65,5.06,25,90,0
2020-01-14,Chiang Rai,16.8,5.26,31,88,0
2020-01-14,Phrae,11.95,6.47,28,85,0
2020-01-14,Nan,1.41,5.76,26,83,0
2020-01-14,Nan,9.96,5.91,36,83,0
2020-01-14,Pathum Thani,10.76,7.04,37,66,0
2020-01-14,Nan,18.53,6.09,37,65,0
2020-01-14,Songkhla,3.36,6.09,26,86,0
2020-01-14,Phrae,15.19,6.69,31,82,0
2020-01-14,Nakhon Sawan,1.87,3.86,29,72,0
2020-01-14,Ubon Ratchathani,11.37,6.08,37,87,0
2020-01-14,Ayutthaya,5.54,6.11,31,67,0
2020-01-14,Nakhon Sawan,9.64,5.32,37,66,0
2020-01-14,Ubon Ratchathani,9.25,5.51,34,63,0
2020-01-14,Ubon Ratchathani,18.55,5.04,29,92,0
2020-01-14,Pathum Thani,17.57,5.23,31,65,0
2020-01-14,Ubon Ratchathani,4.11,5.62,30,92,0
2020-01-14,Nakhon Ratchasima,3.96,4.93,36,88,0
2020-01-14,Nakhon Ratchasima,5.31,5.5,28,72,0
2020-01-14,Ubon Ratchathani,12.78,5.38,33,88,0
2020-01-14,Khon Kaen,18.25,5.76,31,64,0
2020-01-14,Ayutthaya,3.48,5.28,32,71,0
2020-01-14,Sukhothai,17.23,3.12,32,75,0
2020-01-14,Pathum Thani,13.91,5.23,37,94,0
2020-01-14,Nakhon Si Thammarat,15.2,5.54,28,89,0
2020-01-14,Chiang Rai,6.75,4.85,26,62,0
2020-01-14,Chiang Rai,10.59,4.69,30,63,0
2020-01-14,Nan,12.36,6.67,35,65,0
2020-01-14,Khon Kaen,15.75,5.94,29,86,0
2020-01-14,Nan,15.11,6.7,32,88,0
2020-01-14,Pathum Thani,2.61,6.5,37,69,0
2020-01-14,Surat Thani,18.27,8.12,35,77,0
2020-01-14,Chiang Rai,6.85,6.93,28,61,0
2020-01-14,Nakhon Sawan,4.24,6.25,26,66,0
2020-01-14,Ayutthaya,18.37,7.64,34,65,0
2020-01-14,Surat Thani,2.72,6.39,37,62,0
2020-01-14,Ayutthaya,17.84,6.76,27,94,0
2020-01-14,Sukhothai,14.22,4.81,27,83,0
2020-01-14,Bangkok,11.74,4.41,29,74,0
2020-01-14,Pathum Thani,15.28,5.28,36,74,0
2020-01-14,Chiang Mai,2.32,5.76,33,81,0
2020-01-14,Surat Thani,4.68,5.08,33,61,0
2020-01-14,Surat Thani,10.63,6.19,35,69,0
2020-01-14,Songkhla,4.28,3.95,29,74,0
2020-01-14,Nakhon Si Thammarat,6.87,4.58,33,71,0
2020-01-14,Nakhon Ratchasima,6.44,4.85,36,67,0
2020-01-14,Surat Thani,12.25,3.49,25,69,0
2020-01-14,Surat Thani,2.64,6.75,30,64,0
2020-01-14,Nan,6.0,3.95,35,66,0
2020-01-14,Ayutthaya,5.49,6.25,33,83,0
2020-01-14,Nakhon Si Thammarat,3.76,6.28,30,86,0
2020-01-14,Phrae,3.83,4.22,30,80,0
2020-01-14,Khon Kaen,14.36,4.6,36,86,0
2020-01-14,Ayutthaya,10.32,7.3,29,86,0
2020-01-14,Nakhon Ratchasima,15.55,4.98,32,73,0
2020-01-14,Sukhothai,17.12,4.17,30,93,0
2020-01-14,Khon Kaen,14.29,7.39,26,62,0
2020-01-14,Chiang Rai,3.63,4.38,36,60,0
2020-01-14,Bangkok,5.9,3.77,27,80,0
2020-01-14,Bangkok,15.8,5.59,30,70,0
2020-01-14,Nakhon Si Thammarat,14.34,7.54,37,79,0
2020-01-14,Khon Kaen,9.68,5.27,25,67,0
2020-01-14,Phrae,16.4,7.17,25,71,0
2020-01-14,Ayutthaya,6.37,4.79,26,83,0
2020-01-14,Pathum Thani,8.44,4.42,34,77,0
2020-01-14,Bangkok,7.58,6.07,30,76,0
2020-01-14,Pathum Thani,6.11,5.48,34,67,0
2020-01-14,Bangkok,8.67,5.34,35,84,0
2020-01-14,Phrae,15.32,3.62,25,70,0
2020-01-14,Bangkok,16.49,5.37,35,68,0
2020-01-14,Ayutthaya,3.51,5.9,27,63,0
2020-01-14,Ubon Ratchathani,18.15,4.83,29,81,0
2020-01-14,Phrae,13.02,6.37,32,67,0
2020-01-14,Ubon Ratchathani,2.51,6.09,37,82,0
2020-01-14,Nakhon Si Thammarat,9.78,4.2,25,74,0
2020-01-14,Pathum Thani,11.13,5.01,29,78,0
2020-01-14,Surat Thani,5.8,6.85,29,91,0
2020-01-14,Phrae,7.29,4.16,26,80,0
2020-01-14,Songkhla,5.61,6.17,32,76,0
2020-01-14,Songkhla,9.44,6.62,34,78,0
2020-01-14,Nakhon Sawan,1.3,4.98,32,69,0
2020-01-14,Phrae,4.22,2.84,33,89,0
2020-01-14,Ubon Ratchathani,9.3,3.74,34,72,0
2020-01-14,Sukhothai,15.18,5.19,29,91,0
2020-01-14,Khon Kaen,19.95,6.3,31,78,0
2020-01-14,Chiang Mai,4.84,5.38,34,60,0
2020-01-14,Nakhon Si Thammarat,18.22,5.58,25,61,0
2020-01-14,Chiang Mai,3.84,6.08,26,60,0
2020-01-14,Pathum Thani,1.85,6.19,28,60,0
2020-01-14,Surat Thani,10.26,5.43,25,62,0
2020-01-14,Phrae,2.13,3.39,33,88,0
2020-01-14,Sukhothai,4.67,2.55,28,70,0
2020-01-14,Chiang Rai,18.52,5.96,36,63,0
2020-01-14,Nan,13.54,5.11,35,92,0
2020-01-14,Pathum Thani,10.51,5.57,28,82,0
2020-01-14,Sukhothai,16.34,6.94,30,93,0
2020-01-14,Khon Kaen,3.42,5.46,34,90,0
2020-01-14,Surat Thani,6.53,4.08,29,94,0
2020-01-14,Ubon Ratchathani,2.56,6.34,25,61,0
2020-01-14,Sukhothai,13.62,7.98,31,60,0
2020-01-14,Bangkok,5.33,5.31,34,91,0
2020-01-14,Nakhon Ratchasima,6.97,4.86,27,88,0
2020-01-14,Chiang Mai,15.07,5.08,37,62,0
2020-01-14,Sukhothai,1.34,5.21,25,85,0
2020-01-14,Bangkok,9.71,5.58,33,79,0
2020-01-14,Pathum Thani,4.11,5.69,36,70,0
2020-01-14,Songkhla,13.41,4.07,28,77,0
2020-01-14,Sukhothai,17.45,5.97,27,63,0
2020-01-14,Chiang Rai,6.86,4.9,25,76,0
2020-01-14,Nakhon Sawan,11.66,4.4,25,80,0
2020-01-14,Pathum Thani,10.44,5.62,25,65,0
2020-01-14,Nan,5.13,4.02,25,60,0
2020-01-14,Sukhothai,4.15,4.83,33,60,0
2020-01-14,Chiang Mai,0.51,4.63,29,90,0
2020-01-14,Nakhon Sawan,4.87,5.93,33,62,0
2020-01-14,Khon Kaen,15.61,5.66,37,82,0
2020-01-14,Khon Kaen,6.54,5.27,26,71,0
2020-01-14,Sukhothai,15.12,3.66,28,68,0
2020-01-14,Chiang Rai,1.42,3.41,28,85,0
2020-01-14,Nan,16.38,5.77,36,61,0
2020-01-14,Khon Kaen,6.23,6.07,28,91,0
2020-01-14,Nakhon Sawan,7.19,6.49,28,68,0
2020-01-14,Nakhon Si Thammarat,18.11,6.44,34,74,0
2020-01-14,Sukhothai,16.69,7.24,34,92,0
2020-01-14,Surat Thani,5.32,3.25,34,93,0
2020-01-14,Nakhon Sawan,15.93,5.77,36,94,0
2020-01-14,Surat Thani,14.6,5.23,35,75,0
2020-01-14,Nakhon Sawan,15.49,5.48,37,82,0
2020-01-14,Ubon Ratchathani,8.43,6.45,30,67,0
2020-01-14,Phrae,16.68,4.59,32,94,0
2020-01-14,Chiang Rai,14.55,5.77,36,85,0
2020-01-14,Pathum Thani,3.39,6.85,29,65,0
2020-01-14,Chiang Rai,12.82,5.05,31,78,0
2020-01-14,Ayutthaya,3.75,3.16,27,87,0
2020-01-14,Bangkok,18.01,6.49,28,65,0
2020-01-14,Nan,8.57,5.61,35,91,0
2020-01-14,Chiang Rai,3.45,7.18,30,89,0
2020-01-14,Ayutthaya,8.69,5.63,28,93,0
2020-01-14,Nakhon Si Thammarat,11.0,7.15,36,63,0
2020-01-14,Phrae,3.48,4.89,30,67,0
2020-01-14,Nakhon Sawan,14.5,5.69,32,88,0
2020-01-14,Ubon Ratchathani,6.57,3.54,26,87,0
2020-01-14,Pathum Thani,14.67,7.69,27,94,0
2020-01-14,Chiang Mai,4.38,6.68,29,66,0
2020-01-14,Songkhla,15.99,6.37,34,86,0
2020-01-14,Pathum Thani,15.93,6.29,29,82,0
2020-01-14,Ubon Ratchathani,13.37,4.92,27,78,0
2020-01-14,Sukhothai,19.12,5.81,29,88,0
2020-01-14,Ayutthaya,3.24,5.77,28,60,0
2020-01-14,Phrae,12.87,5.75,28,76,0
2020-01-14,Phrae,11.29,5.82,27,73,0
2020-01-14,Pathum Thani,17.88,6.39,29,64,0
2020-01-14,Bangkok,3.42,4.86,30,79,0
2020-01-14,Chiang Mai,13.19,3.46,32,80,0
2020-01-14,Chiang Mai,2.25,6.03,33,65,0
2020-01-14,Sukhothai,4.18,5.83,26,87,0
2020-01-14,Sukhothai,19.03,8.32,36,83,0
2020-01-14,Sukhothai,15.08,7.48,33,71,0
2020-01-14,Ayutthaya,12.31,9.4,36,92,1
2020-01-14,Nan,3.48,6.33,37,73,0
2020-01-14,Ubon Ratchathani,13.21,3.9,35,70,0
2020-01-14,Nakhon Si Thammarat,1.63,4.59,28,87,0
2020-01-14,Ayutthaya,8.79,4.07,30,93,0
2020-01-14,Nakhon Si Thammarat,10.35,5.94,30,85,0
2020-01-14,Nakhon Si Thammarat,7.92,6.9,34,67,0
2020-01-14,Ayutthaya,10.87,5.26,31,81,0
2020-01-14,Nan,8.26,5.48,34,71,0
2020-01-14,Nakhon Si Thammarat,2.46,5.04,35,83,0
2020-01-14,Nakhon Ratchasima,0.89,4.14,28,72,0
2020-01-14,Surat Thani,14.9,6.05,32,86,0
2020-01-14,Nakhon Si Thammarat,19.87,2.87,30,66,0
2020-01-14,Songkhla,1.03,5.1,30,63,0
2020-01-14,Surat Thani,9.8,4.49,25,88,0
2020-01-14,Nan,4.14,5.07,31,75,0
2020-01-14,Chiang Rai,10.12,5.9,27,68,0
2020-01-14,Songkhla,10.21,5.67,30,67,0
2020-01-14,Ubon Ratchathani,17.34,5.31,33,89,0
2020-01-14,Khon Kaen,14.98,6.0,26,75,0
2020-01-14,Nan,6.74,6.7,28,80,0
2020-01-14,Khon Kaen,10.49,4.85,32,80,0
2020-01-14,Ubon Ratchathani,17.47,6.03,35,65,0
2020-01-14,Pathum Thani,17.47,4.68,28,61,0
2020-01-14,Pathum Thani,16.33,7.13,26,84,0
2020-01-14,Surat Thani,0.47,4.88,34,86,0
2020-01-14,Sukhothai,16.1,4.06,27,93,0
2020-01-14,Bangkok,18.01,6.8,25,79,0
2020-01-14,Pathum Thani,2.45,5.48,34,87,0
2020-01-14,Phrae,14.32,5.21,34,88,0
2020-01-14,Songkhla,6.29,5.49,33,68,0
2020-01-14,Chiang Rai,12.3,4.03,26,71,0
2020-01-14,Pathum Thani,7.39,6.07,31,86,0
2020-01-14,Phrae,8.57,3.43,27,72,0
2020-01-14,Songkhla,17.88,6.41,31,91,0
2020-01-14,Nakhon Sawan,4.02,4.84,32,68,0
2020-01-14,Songkhla,17.49,6.34,33,81,0
2020-01-14,Songkhla,17.95,5.82,31,90,0
2020-01-14,Nakhon Ratchasima,10.06,5.12,27,94,0
2020-01-14,Bangkok,14.74,5.49,33,62,0
2020-01-14,Nakhon Sawan,19.31,5.04,33,67,0
2020-01-14,Nakhon Ratchasima,3.38,4.05,29,61,0
2020-01-14,Sukhothai,5.83,5.34,31,84,0
2020-01-14,Ayutthaya,13.86,6.08,28,74,0
2020-01-14,Khon Kaen,10.04,5.07,28,69,0
2020-01-14,Ayutthaya,15.81,7.1,33,89,0
2020-01-14,Surat Thani,0.76,4.84,28,83,0
2020-01-14,Chiang Rai,4.6,5.73,27,63,0
2020-01-14,Songkhla,18.12,6.9,28,66,0
2020-01-14,Nakhon Sawan,1.14,5.48,34,60,0
2020-01-14,Nakhon Si Thammarat,10.66,5.64,30,94,0
2020-01-14,Surat Thani,16.27,5.3,27,94,0
2020-01-14,Chiang Rai,17.55,7.84,36,90,0
2020-01-14,Pathum Thani,10.6,6.3,25,67,0
2020-01-14,Nakhon Ratchasima,4.73,4.72,35,68,0
2020-01-14,Nakhon Si Thammarat,3.67,4.44,25,73,0
2020-01-14,Chiang Mai,4.21,4.25,26,82,0
2020-01-14,Chiang Rai,1.21,5.54,34,94,0
2020-01-14,Nan,2.85,5.16,32,63,0
2020-01-14,Ayutthaya,16.1,7.66,33,66,0
2020-01-14,Khon Kaen,9.13,4.88,33,92,0
2020-01-14,Chiang Mai,9.95,5.7,30,81,0
2020-01-14,Nan,9.03,6.2,37,60,0
2020-01-14,Ubon Ratchathani,2.71,4.39,32,92,0
2020-01-14,Surat Thani,12.28,5.4,28,77,0
2020-01-14,Pathum Thani,0.71,6.22,34,77,0
2020-01-14,Nakhon Ratchasima,11.98,4.23,31,94,0
2020-01-14,Nakhon Ratchasima,14.78,4.36,31,87,0
2020-01-14,Bangkok,5.05,4.67,34,87,0
2020-01-14,Nakhon Ratchasima,6.97,7.65,28,90,0
2020-01-14,Ayutthaya,8.43,5.9,25,88,0
2020-01-14,Pathum Thani,3.62,4.94,25,71,0
2020-01-14,Phrae,10.14,5.31,25,73,0
2020-01-14,Bangkok,11.99,5.26,36,89,0
2020-01-14,Sukhothai,4.29,5.41,32,60,0
2020-01-14,Phrae,15.29,5.47,33,79,0
2020-01-14,Pathum Thani,6.02,5.43,29,86,0
2020-01-14,Nakhon Sawan,19.82,5.24,32,90,0
2020-01-14,Songkhla,17.35,3.96,37,67,0
2020-01-14,Phrae,1.47,6.77,36,61,0
2020-01-14,Bangkok,14.81,5.77,30,62,0
2020-01-14,Nakhon Ratchasima,2.39,6.99,30,65,0
2020-01-14,Pathum Thani,11.22,5.24,31,69,0
2020-01-14,Sukhothai,5.31,4.66,26,89,0
2020-01-14,Nakhon Ratchasima,8.02,5.86,25,75,0
2020-01-14,Nakhon Ratchasima,3.25,4.46,36,76,0
2020-01-14,Nakhon Si Thammarat,4.92,5.98,31,93,0
2020-01-14,Chiang Rai,9.23,4.79,33,70,0
2020-01-14,Songkhla,4.89,3.56,25,93,0
2020-01-14,Pathum Thani,15.87,5.75,28,70,0
2020-01-14,Pathum Thani,17.13,6.38,35,77,0
2020-01-14,Nakhon Ratchasima,18.91,7.33,33,88,0
2020-01-14,Pathum Thani,16.04,4.4,26,87,0
2020-01-14,Ubon Ratchathani,5.89,6.43,26,74,0
2020-01-14,Ubon Ratchathani,16.21,6.06,34,67,0
2020-01-14,Pathum Thani,13.48,6.82,32,85,0
2020-01-14,Pathum Thani,15.41,7.09,32,71,0
2020-01-14,Nakhon Sawan,19.96,6.74,28,77,0
2020-01-14,Ubon Ratchathani,6.19,6.56,34,64,0
2020-01-14,Nakhon Ratchasima,19.04,6.34,27,83,0
2020-01-14,Ubon Ratchathani,15.44,5.55,26,68,0
2020-01-14,Pathum Thani,10.15,5.38,33,80,0
2020-01-14,Phrae,19.32,4.15,33,63,0
2020-01-14,Phrae,11.57,5.77,25,81,0
2020-01-14,Nakhon Sawan,12.02,4.06,31,69,0
2020-01-14,Chiang Mai,9.94,5.88,32,80,0
2020-01-14,Ayutthaya,0.27,4.57,27,89,0
2020-01-14,Phrae,18.0,4.5,30,80,0
2020-01-14,Ubon Ratchathani,18.83,5.59,27,79,0
2020-01-14,Nan,3.34,4.57,26,70,0
2020-01-14,Pathum Thani,0.03,4.7,31,77,0
2020-01-14,Phrae,4.59,5.77,29,77,0
2020-01-14,Ayutthaya,13.0,6.8,34,77,0
2020-01-14,Bangkok,15.72,8.04,35,78,0
2020-01-14,Surat Thani,4.23,4.61,36,76,0
2020-01-14,Songkhla,18.58,5.67,31,88,0
2020-01-14,Sukhothai,1.2,4.04,30,62,0
2020-01-15,Phrae,13.27,5.6,30,77,0
2020-01-15,Khon Kaen,19.4,4.46,27,79,0
2020-01-15,Songkhla,11.73,5.58,26,72,0
2020-01-15,Surat Thani,5.67,5.38,25,91,0
2020-01-15,Nakhon Sawan,15.1,6.11,25,81,0
2020-01-15,Chiang Rai,10.44,4.28,30,68,0
2020-01-15,Surat Thani,15.92,5.44,28,68,0
2020-01-15,Nakhon Ratchasima,6.23,5.82,33,91,0
2020-01-15,Khon Kaen,15.69,5.75,29,83,0
2020-01-15,Chiang Rai,7.64,5.58,32,64,0
2020-01-15,Ayutthaya,5.67,5.01,29,63,0
2020-01-15,Chiang Rai,7.76,4.6,26,63,0
2020-01-15,Phrae,14.48,6.02,27,88,0
2020-01-15,Nan,0.1,6.87,34,61,0
2020-01-15,Ubon Ratchathani,2.95,4.64,37,86,0
2020-01-15,Chiang Mai,13.51,4.94,25,82,0
2020-01-15,Nakhon Ratchasima,11.55,4.85,28,86,0
2020-01-15,Nakhon Si Thammarat,3.59,4.86,31,75,0
2020-01-15,Ubon Ratchathani,0.57,3.55,35,72,0
2020-01-15,Phrae,7.1,6.56,30,88,0
2020-01-15,Surat Thani,14.7,6.23,31,70,0
2020-01-15,Chiang Mai,19.95,5.06,36,79,0
2020-01-15,Surat Thani,7.52,5.44,26,77,0
2020-01-15,Sukhothai,9.61,5.06,36,83,0
2020-01-15,Nakhon Si Thammarat,5.05,5.92,29,64,0
2020-01-15,Ubon Ratchathani,9.97,6.77,27,65,0
2020-01-15,Chiang Mai,19.91,6.32,26,80,0
2020-01-15,Surat Thani,11.31,5.86,30,86,0
2020-01-15,Bangkok,10.3,7.87,27,70,0
2020-01-15,Chiang Mai,5.96,6.35,35,67,0
2020-01-15,Khon Kaen,13.88,5.29,30,79,0
2020-01-15,Nan,7.6,4.68,25,62,0
2020-01-15,Bangkok,16.08,5.32,26,71,0
2020-01-15,Songkhla,13.23,6.85,36,73,0
2020-01-15,Nakhon Sawan,15.77,5.98,33,89,0
2020-01-15,Chiang Mai,10.8,5.92,28,66,0
2020-01-15,Nan,13.37,5.4,28,86,0
2020-01-15,Ayutthaya,2.67,3.21,27,84,0
2020-01-15,Bangkok,8.81,6.11,37,84,0
2020-01-15,Surat Thani,15.67,6.34,30,80,0
2020-01-15,Nakhon Sawan,19.76,4.92,37,91,0
2020-01-15,Phrae,10.43,3.56,26,61,0
2020-01-15,Bangkok,18.72,5.31,31,72,0
2020-01-15,Nakhon Ratchasima,3.13,5.14,31,63,0
2020-01-15,Nakhon Sawan,2.95,4.05,36,61,0
2020-01-15,Khon Kaen,5.86,5.6,33,82,0
2020-01-15,Ubon Ratchathani,6.47,3.96,33,87,0
2020-01-15,Bangkok,0.5,5.95,25,74,0
2020-01-15,Bangkok,16.05,6.23,25,92,0
2020-01-15,Nakhon Sawan,14.77,6.52,28,88,0
2020-01-15,Pathum Thani,9.02,5.66,28,73,0
2020-01-15,Chiang Rai,12.97,5.16,25,67,0
2020-01-15,Khon Kaen,2.41,5.74,27,87,0
2020-01-15,Nakhon Sawan,16.22,4.4,35,81,0
2020-01-15,Khon Kaen,18.05,6.9,29,61,0
2020-01-15,Ubon Ratchathani,19.7,5.9,28,81,0
2020-01-15,Nakhon Ratchasima,1.71,6.03,28,84,0
2020-01-15,Ayutthaya,14.22,5.38,28,91,0
2020-01-15,Chiang Rai,12.79,6.33,36,64,0
2020-01-15,Songkhla,11.29,5.68,27,67,0
2020-01-15,Songkhla,19.57,6.08,29,63,0
2020-01-15,Nakhon Si Thammarat,2.66,5.63,30,93,0
